Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round,EC
30982,1239,2105,54,38,9999,0,1493,0,3733,5573,2,2,1171,441,2000,1,1,90,90,39,0,90,0,55,0,1440,1584,3414,1736,0,71,47,36,39,47,40,42,71,12,49,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.733,1.493,5.5733690000000005,5.57,5.55
31982,1239,2105,54,38,9999,0,1468,0,3733,5480,2,2,1171,441,2000,1,1,90,90,38,0,90,0,96,0,1440,1584,3391,1723,0,50,39,36,45,38,36,47,50,25,49,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.733,1.468,5.480044,5.48,5.46
32982,1239,2105,54,38,9999,0,1500,0,3733,5782,2,2,1478,441,2000,1,1,90,90,38,0,90,0,81,0,1440,1584,3400,1745,0,52,47,45,38,23,42,52,47,25,49,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.733,1.5,5.5995,5.6,5.57
33982,1239,2105,54,38,9999,0,1458,0,3733,5442,2,2,1286,441,2000,1,1,90,90,39,0,90,0,74,0,1440,1584,3521,1721,0,65,38,44,38,27,42,42,65,25,50,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.733,1.458,5.442714,5.44,5.42
34982,1239,2105,54,38,9999,0,1460,0,3733,5450,2,2,1171,441,2000,1,1,90,90,40,0,90,0,65,0,1440,1584,3498,1731,0,75,50,40,35,40,33,36,75,28,49,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.733,1.46,5.45018,5.45,5.43
35983,1239,2105,54,38,9999,0,1457,0,3735,5441,2,2,1171,441,2000,1,1,90,90,39,0,90,0,13,0,1440,1584,3445,1721,0,75,36,39,43,35,31,31,75,21,49,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.735,1.457,5.441895,5.44,5.42
36982,1239,2105,54,38,9999,0,1467,0,3735,5479,2,2,1286,441,2000,1,1,90,90,39,0,90,0,42,0,1440,1584,3404,1721,0,61,35,13,14,40,35,61,54,22,49,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.735,1.467,5.479245,5.48,5.46
37982,1239,2105,54,38,9999,0,1471,0,3735,5494,2,2,1766,441,2000,1,1,90,90,39,0,90,0,32,0,1440,1584,3255,1723,0,72,45,36,36,33,35,72,42,11,48,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.735,1.471,5.494185,5.49,5.47
38983,1239,2105,54,38,9999,0,1500,0,3735,5710,2,2,1382,441,2000,1,1,90,90,39,0,90,0,62,0,1440,1584,3512,1755,0,72,39,47,45,35,50,39,72,25,50,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.735,1.5,5.6025,5.6,5.58
40032,1238,2107,54,38,9999,0,1500,0,3735,5725,2,2,1171,441,2000,1,1,90,90,39,0,90,0,141,0,1440,1584,3426,1036,0,55,40,41,48,41,47,55,47,22,42,0,0,13628,2196,0,2020,71,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.735,1.5,5.6025,5.6,5.58
40983,1238,2107,54,38,9999,0,1475,0,3735,5509,2,2,1171,441,2000,1,1,90,90,39,0,90,0,61,0,1440,1584,3515,1080,0,72,50,50,52,47,37,44,72,26,43,0,0,13628,2196,0,2020,71,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.735,1.475,5.509125,5.51,5.48
41983,1238,2107,54,38,9999,0,1488,0,3735,5557,2,2,1171,441,1804,1,1,90,90,39,0,90,0,84,0,1440,1584,3461,1056,0,66,35,38,50,43,52,52,66,15,42,0,0,13628,2196,0,2020,71,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.735,1.488,5.5576799999999995,5.56,5.53
42983,1238,2107,54,38,9999,0,1442,0,3735,5385,2,2,1171,441,2000,1,1,90,90,39,0,90,0,83,0,1440,1584,3406,1041,0,68,43,40,40,33,50,55,68,16,42,0,0,13628,2196,0,2020,71,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.735,1.442,5.38587,5.39,5.36
43983,1238,2107,54,38,9999,0,1500,0,3735,6017,2,2,1171,441,2000,1,1,90,90,39,0,90,0,34,0,1440,1584,4379,1052,0,69,36,47,47,46,50,60,69,30,48,0,0,13628,2196,0,2020,71,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.735,1.5,5.6025,5.6,5.58
44983,1238,2107,54,38,9999,0,1500,0,3735,5602,2,2,1171,441,2000,1,1,90,90,39,0,90,0,132,0,1440,1584,3323,1046,0,77,41,41,38,30,50,42,77,27,41,0,0,13628,2196,0,2020,71,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.735,1.5,5.6025,5.6,5.58
